sim,fy,region,country,type,clients
141,FY21,Latin America,Venezuela,power_total,0
141,FY21,Latin America,Venezuela,safety_f,5124.287742434714
141,FY21,Latin America,Venezuela,safety_m,520.0820141546644
141,FY21,Latin America,Venezuela,safety_total,5644.369756589379
141,FY21,Latin America,Venezuela,wb_f,1017.648306396609
141,FY21,Latin America,Venezuela,wb_m,675.45703557791
141,FY21,Latin America,Venezuela,wb_total,1693.105341974519
141,FY21,Latin America,Venezuela,clients_f,25815.22596648558
141,FY21,Latin America,Venezuela,clients_m,16746.081992644427
141,FY21,Latin America,Venezuela,clients_total,42561.307959130005
141,FY22,Latin America,Colombia,edu_f,8612.676903158863
141,FY22,Latin America,Colombia,edu_m,7288.977988107812
141,FY22,Latin America,Colombia,edu_total,15901.654891266677
141,FY22,Latin America,Colombia,health_f,95149.94688098149
141,FY22,Latin America,Colombia,health_m,49903.80595363519
141,FY22,Latin America,Colombia,health_total,145053.75283461667
141,FY22,Latin America,Colombia,power_f,106.15017958945064
141,FY22,Latin America,Colombia,power_m,60.71703610415295
141,FY22,Latin America,Colombia,power_total,166.86721569360358
141,FY22,Latin America,Colombia,safety_f,37436.14130300304
141,FY22,Latin America,Colombia,safety_m,12547.911990787254
141,FY22,Latin America,Colombia,safety_total,49984.05329379029
141,FY22,Latin America,Colombia,wb_f,9493.559333356428
141,FY22,Latin America,Colombia,wb_m,1478.0652270376845
141,FY22,Latin America,Colombia,wb_total,10971.624560394112
141,FY22,Latin America,Colombia,clients_f,121174.91660001015
141,FY22,Latin America,Colombia,clients_m,59875.32722454479
141,FY22,Latin America,Colombia,clients_total,181050.2438245549
141,FY22,Latin America,Ecuador,edu_f,45.507952911594394
141,FY22,Latin America,Ecuador,edu_m,0
141,FY22,Latin America,Ecuador,edu_total,45.507952911594394
141,FY22,Latin America,Ecuador,health_f,35277.1217425745
141,FY22,Latin America,Ecuador,health_m,22132.11255984629
141,FY22,Latin America,Ecuador,health_total,57409.23430242079
141,FY22,Latin America,Ecuador,power_f,21.81577803336793
141,FY22,Latin America,Ecuador,power_m,7.863496623016641
141,FY22,Latin America,Ecuador,power_total,29.67927465638457
141,FY22,Latin America,Ecuador,safety_f,223.60751054541691
141,FY22,Latin America,Ecuador,safety_m,218.8108625050055
141,FY22,Latin America,Ecuador,safety_total,442.4183730504224
141,FY22,Latin America,Ecuador,wb_f,5684.294532219408
141,FY22,Latin America,Ecuador,wb_m,2830.9670992701913
141,FY22,Latin America,Ecuador,wb_total,8515.2616314896
141,FY22,Latin America,Ecuador,clients_f,38722.52619551461
141,FY22,Latin America,Ecuador,clients_m,23891.57640832327
141,FY22,Latin America,Ecuador,clients_total,62614.10260383787
141,FY22,Latin America,El Salvador,edu_f,0
141,FY22,Latin America,El Salvador,edu_m,0
141,FY22,Latin America,El Salvador,edu_total,0
141,FY22,Latin America,El Salvador,health_f,0
141,FY22,Latin America,El Salvador,health_m,0
141,FY22,Latin America,El Salvador,health_total,0
141,FY22,Latin America,El Salvador,power_f,10567.14638821734
141,FY22,Latin America,El Salvador,power_m,16989.99675415433
141,FY22,Latin America,El Salvador,power_total,27557.14314237167
141,FY22,Latin America,El Salvador,safety_f,4650.5193478329065
141,FY22,Latin America,El Salvador,safety_m,1149.779158845325
141,FY22,Latin America,El Salvador,safety_total,5800.298506678231
141,FY22,Latin America,El Salvador,wb_f,1292.5149268959312
141,FY22,Latin America,El Salvador,wb_m,652.5624513205407
141,FY22,Latin America,El Salvador,wb_total,1945.077378216472
141,FY22,Latin America,El Salvador,clients_f,14220.116885165868
141,FY22,Latin America,El Salvador,clients_m,18121.98126512044
141,FY22,Latin America,El Salvador,clients_total,32342.098150286307
141,FY22,Latin America,Guatemala,edu_f,0
141,FY22,Latin America,Guatemala,edu_m,0
141,FY22,Latin America,Guatemala,edu_total,0
141,FY22,Latin America,Guatemala,health_f,0
141,FY22,Latin America,Guatemala,health_m,0
141,FY22,Latin America,Guatemala,health_total,0
141,FY22,Latin America,Guatemala,power_f,283.8736708519829
141,FY22,Latin America,Guatemala,power_m,204.25094748335505
141,FY22,Latin America,Guatemala,power_total,488.124618335338
141,FY22,Latin America,Guatemala,safety_f,2187.259387549279
141,FY22,Latin America,Guatemala,safety_m,960.5797820950302
141,FY22,Latin America,Guatemala,safety_total,3147.839169644309
141,FY22,Latin America,Guatemala,wb_f,454.0759883692334
141,FY22,Latin America,Guatemala,wb_m,29.94484324755247
141,FY22,Latin America,Guatemala,wb_total,484.0208316167858
141,FY22,Latin America,Guatemala,clients_f,2545.5325507499965
141,FY22,Latin America,Guatemala,clients_m,1073.9992560683295
141,FY22,Latin America,Guatemala,clients_total,3619.5318068183265
141,FY22,Latin America,Honduras,edu_f,0
141,FY22,Latin America,Honduras,edu_m,0
141,FY22,Latin America,Honduras,edu_total,0
141,FY22,Latin America,Honduras,health_f,0
141,FY22,Latin America,Honduras,health_m,0
141,FY22,Latin America,Honduras,health_total,0
141,FY22,Latin America,Honduras,power_f,83.1502410930797
141,FY22,Latin America,Honduras,power_m,29.279169099079706
141,FY22,Latin America,Honduras,power_total,112.4294101921594
141,FY22,Latin America,Honduras,safety_f,14125.451686212966
141,FY22,Latin America,Honduras,safety_m,626.7609624231465
141,FY22,Latin America,Honduras,safety_total,14752.212648636112
141,FY22,Latin America,Honduras,wb_f,153.39555133357945
141,FY22,Latin America,Honduras,wb_m,55.374361412734345
141,FY22,Latin America,Honduras,wb_total,208.7699127463138
141,FY22,Latin America,Honduras,clients_f,14281.138619519204
141,FY22,Latin America,Honduras,clients_m,682.4980576313949
141,FY22,Latin America,Honduras,clients_total,14963.636677150596
141,FY22,Latin America,Mexico,edu_f,0
141,FY22,Latin America,Mexico,edu_m,0
141,FY22,Latin America,Mexico,edu_total,0
141,FY22,Latin America,Mexico,health_f,1781.7530922836224
141,FY22,Latin America,Mexico,health_m,1250.3144361216334
141,FY22,Latin America,Mexico,health_total,3032.067528405256
141,FY22,Latin America,Mexico,power_f,9395.587249968396
141,FY22,Latin America,Mexico,power_m,10298.013013688456
141,FY22,Latin America,Mexico,power_total,19693.600263656852
141,FY22,Latin America,Mexico,safety_f,655.4120960138243
141,FY22,Latin America,Mexico,safety_m,625.2477677585055
141,FY22,Latin America,Mexico,safety_total,1280.6598637723298
141,FY22,Latin America,Mexico,wb_f,1493.8307113548522
141,FY22,Latin America,Mexico,wb_m,2007.8177295798373
141,FY22,Latin America,Mexico,wb_total,3501.6484409346895
141,FY22,Latin America,Mexico,clients_f,11292.426674314236
141,FY22,Latin America,Mexico,clients_m,12144.407562369694
141,FY22,Latin America,Mexico,clients_total,23436.834236683928
141,FY22,Latin America,Peru,edu_f,0
141,FY22,Latin America,Peru,edu_m,0
141,FY22,Latin America,Peru,edu_total,0
141,FY22,Latin America,Peru,health_f,6400.541199262336
141,FY22,Latin America,Peru,health_m,2957.1738132573346
141,FY22,Latin America,Peru,health_total,9357.715012519671
141,FY22,Latin America,Peru,power_f,0
141,FY22,Latin America,Peru,power_m,0
141,FY22,Latin America,Peru,power_total,0
141,FY22,Latin America,Peru,safety_f,627.3250739596803
141,FY22,Latin America,Peru,safety_m,47.73654399026493
141,FY22,Latin America,Peru,safety_total,675.0616179499452
141,FY22,Latin America,Peru,wb_f,3364.302211081407
141,FY22,Latin America,Peru,wb_m,537.1923630876213
141,FY22,Latin America,Peru,wb_total,3901.494574169029
141,FY22,Latin America,Peru,clients_f,8215.44940352025
141,FY22,Latin America,Peru,clients_m,3224.676785857138
141,FY22,Latin America,Peru,clients_total,11440.126189377388
141,FY22,Latin America,Venezuela,edu_f,190.84630453675217
141,FY22,Latin America,Venezuela,edu_m,84.72312752609143
141,FY22,Latin America,Venezuela,edu_total,275.5694320628436
141,FY22,Latin America,Venezuela,health_f,60784.818352589544
141,FY22,Latin America,Venezuela,health_m,45721.18700549269
141,FY22,Latin America,Venezuela,health_total,106506.00535808224
141,FY22,Latin America,Venezuela,power_f,0
141,FY22,Latin America,Venezuela,power_m,0
141,FY22,Latin America,Venezuela,power_total,0
141,FY22,Latin America,Venezuela,safety_f,8817.509703448495
141,FY22,Latin America,Venezuela,safety_m,5517.7954720269945
141,FY22,Latin America,Venezuela,safety_total,14335.305175475489
141,FY22,Latin America,Venezuela,wb_f,6395.206020888482
141,FY22,Latin America,Venezuela,wb_m,3319.0962224996165
141,FY22,Latin America,Venezuela,wb_total,9714.302243388098
141,FY22,Latin America,Venezuela,clients_f,68804.16540475177
141,FY22,Latin America,Venezuela,clients_m,50472.11121913351
141,FY22,Latin America,Venezuela,clients_total,119276.27662388528
141,FY23,Latin America,Colombia,edu_f,1579.056894734243
141,FY23,Latin America,Colombia,edu_m,1532.5981823569366
141,FY23,Latin America,Colombia,edu_total,3111.65507709118
141,FY23,Latin America,Colombia,health_f,78321.23396800387
141,FY23,Latin America,Colombia,health_m,37930.44051094733
141,FY23,Latin America,Colombia,health_total,116251.6744789512
141,FY23,Latin America,Colombia,power_f,801.4782892990861
141,FY23,Latin America,Colombia,power_m,1006.629399740322
141,FY23,Latin America,Colombia,power_total,1808.107689039408
141,FY23,Latin America,Colombia,safety_f,37878.42534385763
141,FY23,Latin America,Colombia,safety_m,16847.019480130428
141,FY23,Latin America,Colombia,safety_total,54725.44482398806
141,FY23,Latin America,Colombia,wb_f,12712.368689758308
141,FY23,Latin America,Colombia,wb_m,4060.490575082511
141,FY23,Latin America,Colombia,wb_total,16772.859264840816
141,FY23,Latin America,Colombia,clients_f,104830.1774900726
141,FY23,Latin America,Colombia,clients_m,49683.252572336496
141,FY23,Latin America,Colombia,clients_total,154513.43006240908
141,FY23,Latin America,Ecuador,edu_f,0
141,FY23,Latin America,Ecuador,edu_m,0
141,FY23,Latin America,Ecuador,edu_total,0
141,FY23,Latin America,Ecuador,health_f,12817.677187369638
141,FY23,Latin America,Ecuador,health_m,4921.692744423641
141,FY23,Latin America,Ecuador,health_total,17739.369931793277
141,FY23,Latin America,Ecuador,power_f,39.04954447167971
141,FY23,Latin America,Ecuador,power_m,61.12903784970523
141,FY23,Latin America,Ecuador,power_total,100.17858232138494
141,FY23,Latin America,Ecuador,safety_f,1684.0506634679639
141,FY23,Latin America,Ecuador,safety_m,289.4536891950361
141,FY23,Latin America,Ecuador,safety_total,1973.504352663
141,FY23,Latin America,Ecuador,wb_f,256.25184397900165
141,FY23,Latin America,Ecuador,wb_m,59.54450473897398
141,FY23,Latin America,Ecuador,wb_total,315.7963487179756
141,FY23,Latin America,Ecuador,clients_f,13873.503347530786
141,FY23,Latin America,Ecuador,clients_m,5144.109448059765
141,FY23,Latin America,Ecuador,clients_total,19017.61279559055
141,FY23,Latin America,El Salvador,edu_f,0
141,FY23,Latin America,El Salvador,edu_m,0
141,FY23,Latin America,El Salvador,edu_total,0
141,FY23,Latin America,El Salvador,health_f,0
141,FY23,Latin America,El Salvador,health_m,0
141,FY23,Latin America,El Salvador,health_total,0
141,FY23,Latin America,El Salvador,power_f,48403.79420594608
141,FY23,Latin America,El Salvador,power_m,23974.287568498257
141,FY23,Latin America,El Salvador,power_total,72378.08177444433
141,FY23,Latin America,El Salvador,safety_f,4395.244328987143
141,FY23,Latin America,El Salvador,safety_m,1462.3121076275995
141,FY23,Latin America,El Salvador,safety_total,5857.556436614743
141,FY23,Latin America,El Salvador,wb_f,2833.982507310991
141,FY23,Latin America,El Salvador,wb_m,1589.8626657911957
141,FY23,Latin America,El Salvador,wb_total,4423.845173102187
141,FY23,Latin America,El Salvador,clients_f,51498.99794458439
141,FY23,Latin America,El Salvador,clients_m,25315.429906586098
141,FY23,Latin America,El Salvador,clients_total,76814.42785117049
141,FY23,Latin America,Guatemala,edu_f,0
141,FY23,Latin America,Guatemala,edu_m,0
141,FY23,Latin America,Guatemala,edu_total,0
141,FY23,Latin America,Guatemala,health_f,0
141,FY23,Latin America,Guatemala,health_m,0
141,FY23,Latin America,Guatemala,health_total,0
141,FY23,Latin America,Guatemala,power_f,6803.967578705919
141,FY23,Latin America,Guatemala,power_m,3350.6398168336023
141,FY23,Latin America,Guatemala,power_total,10154.60739553952
141,FY23,Latin America,Guatemala,safety_f,3529.790127998487
141,FY23,Latin America,Guatemala,safety_m,1869.7237640593992
141,FY23,Latin America,Guatemala,safety_total,5399.513892057887
141,FY23,Latin America,Guatemala,wb_f,1355.9765295672614
141,FY23,Latin America,Guatemala,wb_m,592.3852243001425
141,FY23,Latin America,Guatemala,wb_total,1948.361753867404
141,FY23,Latin America,Guatemala,clients_f,9428.390225419844
141,FY23,Latin America,Guatemala,clients_m,4691.872052308083
141,FY23,Latin America,Guatemala,clients_total,14120.262277727925
141,FY23,Latin America,Honduras,edu_f,0
141,FY23,Latin America,Honduras,edu_m,0
141,FY23,Latin America,Honduras,edu_total,0
141,FY23,Latin America,Honduras,health_f,0
141,FY23,Latin America,Honduras,health_m,0
141,FY23,Latin America,Honduras,health_total,0
141,FY23,Latin America,Honduras,power_f,4245.970235770753
141,FY23,Latin America,Honduras,power_m,2601.989050111846
141,FY23,Latin America,Honduras,power_total,6847.959285882599
141,FY23,Latin America,Honduras,safety_f,4254.41842489491
141,FY23,Latin America,Honduras,safety_m,977.7305237347414
141,FY23,Latin America,Honduras,safety_total,5232.1489486296505
141,FY23,Latin America,Honduras,wb_f,422.18569036336135
141,FY23,Latin America,Honduras,wb_m,53.36735794604697
141,FY23,Latin America,Honduras,wb_total,475.5530483094083
141,FY23,Latin America,Honduras,clients_f,6514.024639160707
141,FY23,Latin America,Honduras,clients_m,3110.332091126479
141,FY23,Latin America,Honduras,clients_total,9624.356730287183
141,FY23,Latin America,Mexico,edu_f,0
141,FY23,Latin America,Mexico,edu_m,0
141,FY23,Latin America,Mexico,edu_total,0
141,FY23,Latin America,Mexico,health_f,3087.3289517235867
141,FY23,Latin America,Mexico,health_m,2350.459101044232
141,FY23,Latin America,Mexico,health_total,5437.788052767819
141,FY23,Latin America,Mexico,power_f,6180.68249268871
141,FY23,Latin America,Mexico,power_m,5524.290409730982
141,FY23,Latin America,Mexico,power_total,11704.972902419691
141,FY23,Latin America,Mexico,safety_f,461.13092555863057
141,FY23,Latin America,Mexico,safety_m,203.43174386091053
141,FY23,Latin America,Mexico,safety_total,664.5626694195411
141,FY23,Latin America,Mexico,wb_f,2083.863184622726
141,FY23,Latin America,Mexico,wb_m,2690.7139281360814
141,FY23,Latin America,Mexico,wb_total,4774.577112758807
141,FY23,Latin America,Mexico,clients_f,8469.750351842134
141,FY23,Latin America,Mexico,clients_m,7570.156930490342
141,FY23,Latin America,Mexico,clients_total,16039.907282332477
141,FY23,Latin America,Peru,edu_f,0
141,FY23,Latin America,Peru,edu_m,0
141,FY23,Latin America,Peru,edu_total,0
141,FY23,Latin America,Peru,health_f,22076.64503009644
141,FY23,Latin America,Peru,health_m,10855.946296935865
141,FY23,Latin America,Peru,health_total,32932.59132703231
141,FY23,Latin America,Peru,power_f,0
141,FY23,Latin America,Peru,power_m,0
141,FY23,Latin America,Peru,power_total,0
141,FY23,Latin America,Peru,safety_f,10702.942222142805
141,FY23,Latin America,Peru,safety_m,2050.2971318956234
141,FY23,Latin America,Peru,safety_total,12753.23935403843
141,FY23,Latin America,Peru,wb_f,40.00745983400638
141,FY23,Latin America,Peru,wb_m,553.5606964589568
141,FY23,Latin America,Peru,wb_total,593.5681562929632
141,FY23,Latin America,Peru,clients_f,27250.201522435415
141,FY23,Latin America,Peru,clients_m,12136.524900167196
141,FY23,Latin America,Peru,clients_total,39386.726422602616
141,FY23,Latin America,Venezuela,edu_f,271.6794199871482
141,FY23,Latin America,Venezuela,edu_m,222.5972519141273
141,FY23,Latin America,Venezuela,edu_total,494.2766719012755
141,FY23,Latin America,Venezuela,health_f,20483.92326534402
141,FY23,Latin America,Venezuela,health_m,3942.6835491579295
141,FY23,Latin America,Venezuela,health_total,24426.60681450195
141,FY23,Latin America,Venezuela,power_f,0
141,FY23,Latin America,Venezuela,power_m,0
141,FY23,Latin America,Venezuela,power_total,0
141,FY23,Latin America,Venezuela,safety_f,12657.156862209027
141,FY23,Latin America,Venezuela,safety_m,2345.6074949162075
141,FY23,Latin America,Venezuela,safety_total,15002.764357125236
141,FY23,Latin America,Venezuela,wb_f,29.436568886487912
141,FY23,Latin America,Venezuela,wb_m,21.515559907714117
141,FY23,Latin America,Venezuela,wb_total,50.952128794202025
141,FY23,Latin America,Venezuela,clients_f,27889.080452092363
141,FY23,Latin America,Venezuela,clients_m,5387.584087479886
141,FY23,Latin America,Venezuela,clients_total,33276.664539572244
141,FY24,Latin America,Colombia,edu_f,2444.9713751493955
141,FY24,Latin America,Colombia,edu_m,2474.460140461393
141,FY24,Latin America,Colombia,edu_total,4919.431515610789
141,FY24,Latin America,Colombia,health_f,0
141,FY24,Latin America,Colombia,health_m,0
141,FY24,Latin America,Colombia,health_total,0
141,FY24,Latin America,Colombia,power_f,55.40389258797637
141,FY24,Latin America,Colombia,power_m,45.88479091173218
141,FY24,Latin America,Colombia,power_total,101.28868349970855
141,FY24,Latin America,Colombia,safety_f,5124.4552997084165
141,FY24,Latin America,Colombia,safety_m,3866.1584205119366
141,FY24,Latin America,Colombia,safety_total,8990.613720220354
141,FY24,Latin America,Colombia,wb_f,7583.588715450561
141,FY24,Latin America,Colombia,wb_m,2170.9976493784625
141,FY24,Latin America,Colombia,wb_total,9754.586364829023
141,FY24,Latin America,Colombia,clients_f,11277.377069856177
141,FY24,Latin America,Colombia,clients_m,5144.931080484514
141,FY24,Latin America,Colombia,clients_total,16422.30815034069
141,FY24,Latin America,Ecuador,edu_f,1617.1151357001138
141,FY24,Latin America,Ecuador,edu_m,772.6802287610211
141,FY24,Latin America,Ecuador,edu_total,2389.795364461135
141,FY24,Latin America,Ecuador,health_f,14996.77568991854
141,FY24,Latin America,Ecuador,health_m,7874.327476905759
141,FY24,Latin America,Ecuador,health_total,22871.1031668243
141,FY24,Latin America,Ecuador,power_f,187.11910374835776
141,FY24,Latin America,Ecuador,power_m,11.000378655449849
141,FY24,Latin America,Ecuador,power_total,198.1194824038076
141,FY24,Latin America,Ecuador,safety_f,3243.3025338815673
141,FY24,Latin America,Ecuador,safety_m,1215.1538216027477
141,FY24,Latin America,Ecuador,safety_total,4458.456355484315
141,FY24,Latin America,Ecuador,wb_f,633.6674971564994
141,FY24,Latin America,Ecuador,wb_m,338.6303694207312
141,FY24,Latin America,Ecuador,wb_total,972.2978665772306
141,FY24,Latin America,Ecuador,clients_f,18150.562329341577
141,FY24,Latin America,Ecuador,clients_m,9165.258735440082
141,FY24,Latin America,Ecuador,clients_total,27315.821064781656
141,FY24,Latin America,El Salvador,edu_f,0
141,FY24,Latin America,El Salvador,edu_m,0
141,FY24,Latin America,El Salvador,edu_total,0
141,FY24,Latin America,El Salvador,health_f,0
141,FY24,Latin America,El Salvador,health_m,0
141,FY24,Latin America,El Salvador,health_total,0
141,FY24,Latin America,El Salvador,power_f,64414.19812186613
141,FY24,Latin America,El Salvador,power_m,31633.354920809863
141,FY24,Latin America,El Salvador,power_total,96047.553042676
141,FY24,Latin America,El Salvador,safety_f,6075.453481042842
141,FY24,Latin America,El Salvador,safety_m,1264.2169587900053
141,FY24,Latin America,El Salvador,safety_total,7339.670439832848
141,FY24,Latin America,El Salvador,wb_f,2002.4974831681056
141,FY24,Latin America,El Salvador,wb_m,1203.04112229397
141,FY24,Latin America,El Salvador,wb_total,3205.5386054620753
141,FY24,Latin America,El Salvador,clients_f,68967.6629090485
141,FY24,Latin America,El Salvador,clients_m,32948.897278824465
141,FY24,Latin America,El Salvador,clients_total,101916.56018787296
141,FY24,Latin America,Guatemala,edu_f,385.6813246517696
141,FY24,Latin America,Guatemala,edu_m,453.1353059871768
141,FY24,Latin America,Guatemala,edu_total,838.8166306389464
141,FY24,Latin America,Guatemala,health_f,0
141,FY24,Latin America,Guatemala,health_m,0
141,FY24,Latin America,Guatemala,health_total,0
141,FY24,Latin America,Guatemala,power_f,4819.752774756699
141,FY24,Latin America,Guatemala,power_m,2640.8432058544868
141,FY24,Latin America,Guatemala,power_total,7460.595980611186
141,FY24,Latin America,Guatemala,safety_f,8917.296159438578
141,FY24,Latin America,Guatemala,safety_m,3608.420768110996
141,FY24,Latin America,Guatemala,safety_total,12525.716927549574
141,FY24,Latin America,Guatemala,wb_f,3096.7459169209756
141,FY24,Latin America,Guatemala,wb_m,354.01580713931077
141,FY24,Latin America,Guatemala,wb_total,3450.7617240602863
141,FY24,Latin America,Guatemala,clients_f,13055.272596715447
141,FY24,Latin America,Guatemala,clients_m,5418.7759730230655
141,FY24,Latin America,Guatemala,clients_total,18474.04856973851
141,FY24,Latin America,Honduras,edu_f,60.40268115783256
141,FY24,Latin America,Honduras,edu_m,120.94036955271396
141,FY24,Latin America,Honduras,edu_total,181.34305071054655
141,FY24,Latin America,Honduras,health_f,0
141,FY24,Latin America,Honduras,health_m,0
141,FY24,Latin America,Honduras,health_total,0
141,FY24,Latin America,Honduras,power_f,3558.1012335288665
141,FY24,Latin America,Honduras,power_m,1640.8764479056513
141,FY24,Latin America,Honduras,power_total,5198.977681434518
141,FY24,Latin America,Honduras,safety_f,7280.991082069267
141,FY24,Latin America,Honduras,safety_m,2248.62039333972
141,FY24,Latin America,Honduras,safety_total,9529.611475408989
141,FY24,Latin America,Honduras,wb_f,2567.9761073188533
141,FY24,Latin America,Honduras,wb_m,778.6353750525026
141,FY24,Latin America,Honduras,wb_total,3346.611482371356
141,FY24,Latin America,Honduras,clients_f,9510.276503862598
141,FY24,Latin America,Honduras,clients_m,3178.6837369910813
141,FY24,Latin America,Honduras,clients_total,12688.960240853678
141,FY24,Latin America,Mexico,edu_f,0
141,FY24,Latin America,Mexico,edu_m,0
141,FY24,Latin America,Mexico,edu_total,0
141,FY24,Latin America,Mexico,health_f,3498.7825080053003
141,FY24,Latin America,Mexico,health_m,2669.142193174336
141,FY24,Latin America,Mexico,health_total,6167.924701179636
141,FY24,Latin America,Mexico,power_f,5178.896576540024
141,FY24,Latin America,Mexico,power_m,5799.762237136274
141,FY24,Latin America,Mexico,power_total,10978.658813676298
141,FY24,Latin America,Mexico,safety_f,380.8450582072825
141,FY24,Latin America,Mexico,safety_m,271.75897883115
141,FY24,Latin America,Mexico,safety_total,652.6040370384325
141,FY24,Latin America,Mexico,wb_f,464.92434180563106
141,FY24,Latin America,Mexico,wb_m,571.3573274624314
141,FY24,Latin America,Mexico,wb_total,1036.2816692680624
141,FY24,Latin America,Mexico,clients_f,7309.352962899835
141,FY24,Latin America,Mexico,clients_m,7525.696342599355
141,FY24,Latin America,Mexico,clients_total,14835.04930549919
141,FY24,Latin America,Peru,edu_f,0
141,FY24,Latin America,Peru,edu_m,0
141,FY24,Latin America,Peru,edu_total,0
141,FY24,Latin America,Peru,health_f,17525.943449736387
141,FY24,Latin America,Peru,health_m,9809.757724569748
141,FY24,Latin America,Peru,health_total,27335.701174306138
141,FY24,Latin America,Peru,power_f,102.88310781706448
141,FY24,Latin America,Peru,power_m,28.668770817302917
141,FY24,Latin America,Peru,power_total,131.5518786343674
141,FY24,Latin America,Peru,safety_f,8979.62373875583
141,FY24,Latin America,Peru,safety_m,2920.881528536261
141,FY24,Latin America,Peru,safety_total,11900.505267292092
141,FY24,Latin America,Peru,wb_f,1705.1561174273277
141,FY24,Latin America,Peru,wb_m,382.9570908944344
141,FY24,Latin America,Peru,wb_total,2088.113208321762
141,FY24,Latin America,Peru,clients_f,20675.31499095023
141,FY24,Latin America,Peru,clients_m,10768.633493724736
141,FY24,Latin America,Peru,clients_total,31443.94848467497
141,FY24,Latin America,Venezuela,edu_f,369.78333383195655
141,FY24,Latin America,Venezuela,edu_m,371.7401997681261
141,FY24,Latin America,Venezuela,edu_total,741.5235336000826
141,FY24,Latin America,Venezuela,health_f,69291.30348738912
141,FY24,Latin America,Venezuela,health_m,27250.019795063912
141,FY24,Latin America,Venezuela,health_total,96541.32328245304
141,FY24,Latin America,Venezuela,power_f,27.631256099478065
141,FY24,Latin America,Venezuela,power_m,15.2951888048551
141,FY24,Latin America,Venezuela,power_total,42.92644490433317
141,FY24,Latin America,Venezuela,safety_f,12733.583645139444
141,FY24,Latin America,Venezuela,safety_m,3427.2105635562575
141,FY24,Latin America,Venezuela,safety_total,16160.7942086957
141,FY24,Latin America,Venezuela,wb_f,975.9725681381572
141,FY24,Latin America,Venezuela,wb_m,420.9229749695925
141,FY24,Latin America,Venezuela,wb_total,1396.8955431077495
141,FY24,Latin America,Venezuela,clients_f,79554.24901258582
141,FY24,Latin America,Venezuela,clients_m,30296.0963451754
141,FY24,Latin America,Venezuela,clients_total,109850.34535776122
142,FY19,Latin America,Colombia,edu_f,0
142,FY19,Latin America,Colombia,edu_m,0
142,FY19,Latin America,Colombia,edu_total,0
142,FY19,Latin America,Colombia,health_f,33900.58415251397
142,FY19,Latin America,Colombia,health_m,4528.053926469293
142,FY19,Latin America,Colombia,health_total,38428.63807898326
142,FY19,Latin America,Colombia,power_f,0
142,FY19,Latin America,Colombia,power_m,0
142,FY19,Latin America,Colombia,power_total,0
142,FY19,Latin America,Colombia,safety_f,4006.19616783085
142,FY19,Latin America,Colombia,safety_m,34.45514489947971
142,FY19,Latin America,Colombia,safety_total,4040.6513127303297
142,FY19,Latin America,Colombia,wb_f,337.192727477947
142,FY19,Latin America,Colombia,wb_m,80.45125674993426
142,FY19,Latin America,Colombia,wb_total,417.6439842278813
142,FY19,Latin America,Colombia,clients_f,36161.30783205645
142,FY19,Latin America,Colombia,clients_m,4589.561229597082
142,FY19,Latin America,Colombia,clients_total,40750.86906165353
142,FY19,Latin America,NCA,edu_f,0
142,FY19,Latin America,NCA,edu_m,0
142,FY19,Latin America,NCA,edu_total,0
142,FY19,Latin America,NCA,health_f,0
142,FY19,Latin America,NCA,health_m,0
142,FY19,Latin America,NCA,health_total,0
142,FY19,Latin America,NCA,power_f,55.118331340750835
142,FY19,Latin America,NCA,power_m,81.15063631048062
142,FY19,Latin America,NCA,power_total,136.26896765123146
142,FY19,Latin America,NCA,safety_f,0
142,FY19,Latin America,NCA,safety_m,0
142,FY19,Latin America,NCA,safety_total,0
142,FY19,Latin America,NCA,wb_f,450.1122679140202
142,FY19,Latin America,NCA,wb_m,229.7281580821493
142,FY19,Latin America,NCA,wb_total,679.8404259961694
142,FY19,Latin America,NCA,clients_f,489.6806985733835
142,FY19,Latin America,NCA,clients_m,287.98469906992676
142,FY19,Latin America,NCA,clients_total,777.6653976433101
142,FY20,Latin America,Colombia,edu_f,0
142,FY20,Latin America,Colombia,edu_m,0
142,FY20,Latin America,Colombia,edu_total,0
142,FY20,Latin America,Colombia,health_f,64341.29815016188
142,FY20,Latin America,Colombia,health_m,23824.084805784652
142,FY20,Latin America,Colombia,health_total,88165.38295594652
142,FY20,Latin America,Colombia,power_f,0
142,FY20,Latin America,Colombia,power_m,0
142,FY20,Latin America,Colombia,power_total,0
142,FY20,Latin America,Colombia,safety_f,3271.873606671825
142,FY20,Latin America,Colombia,safety_m,139.23013053041052
142,FY20,Latin America,Colombia,safety_total,3411.1037372022356
142,FY20,Latin America,Colombia,wb_f,4212.877111125943
142,FY20,Latin America,Colombia,wb_m,1445.6672323127557
142,FY20,Latin America,Colombia,wb_total,5658.544343438699
142,FY20,Latin America,Colombia,clients_f,68056.22094258272
142,FY20,Latin America,Colombia,clients_m,24465.4530212896
142,FY20,Latin America,Colombia,clients_total,92521.67396387232
142,FY20,Latin America,Mexico,edu_f,0
142,FY20,Latin America,Mexico,edu_m,0
142,FY20,Latin America,Mexico,edu_total,0
142,FY20,Latin America,Mexico,health_f,0
142,FY20,Latin America,Mexico,health_m,0.24903757390507203
142,FY20,Latin America,Mexico,health_total,0.24903757390507203
142,FY20,Latin America,Mexico,power_f,870.5031586638504
